id,code,classification_code,label_de,label_fr,label_it,label_en
d830212c-a89b-4fe8-a667-dd3a4567046d,25104030,241,Eisenwerkarbeiter,Ouvrier du fer,Addetto alla lavorazione del ferro,
0f4e5202-eb41-463b-b67d-b0bd78e1aa33,25104031,241,Stahlwerkarbeiter,Ouvrier sur acier,Addetto alla lavorazione del acciaio,
d140eb56-0da5-4d0e-81b2-df0379fd045c,25201001,242,Metallh_rter,Trempeur de m_taux,Temperatore di metalli,
90007cb4-d7e4-497f-8018-c42380feed47,25201002,242,Hilfswalzer,Aide-lamineur,Aiutante ai laminatoi,
b63638e3-79f7-404d-b417-400bb41402fc,25201003,242,Walzmeister,Chef lamineur,Capolaminatoio,
7f6f3538-1e35-418e-9aa7-77fc6e44bd76,25201004,242,H_rter,Trempeur d'acier,Tempratore,Hardener (metal processing)
115ef7e0-9508-4c99-a7b5-21479bfc001d,25201005,242,Drahth_rter,Trempeur de fils m_talliques,Temperatore di filo metallico,
a38cf0a0-8495-4755-aa58-87e58913093c,25201006,242,H_rtner,Trempeur,Temperatore,
325bae37-6fc5-4063-8f1d-1684e97bdcd4,25201007,242,Stahlh_rter,Trempeur d'acier,Temperatore di acciaio,
2f538643-0173-410f-86d6-642a838cda78,25201008,242,Walzenrichter,Dresseur-lamineur,Drizzatore,
1669c9d6-854b-43df-9ff1-92b28e78b144,25201009,242,Stahlrichter,Dresseur d'acier,Raddrizzatore dell'acciaio,
c53c1df8-1085-4684-8c3e-74069564f042,25201010,242,Stangenrichter,Dresseur de barres,Barrista,
bd1578be-07fc-4e36-8aa9-7c940ac52519,25201011,242,Eisenrichter,Dresseur de fer,Raddrizzatore di ferro,
87c197a4-4f89-4fc1-a948-7f9633cc1543,25201012,242,Metallrichter,Dresseur de m_tal,Raddrizzatore di metalli,
e305d3ca-1159-47e3-9d73-105e09feaa8a,25201013,242,Schienenrichter,Dresseur de rails,Binarista,
94696beb-cd56-4c89-bc86-c2b447161319,25201014,242,Strecker,Etireur,Raddrizzatore,
31003e3f-0c69-4384-91e4-f4bc32b14bf9,25201015,242,Drahtzieher,Etireur de fils,Tiratore di filo,Wire drawer
c2c98f7c-b8ec-426a-ad19-3945c5acd7bb,25201016,242,Stangenzieher,Etireur de barres,Trafilatore di barre,
c71087ab-c567-4b75-974f-bd014a4c2a15,25201017,242,Eisenzieher,Etireur de fer,Tiraferro,
b4f04ec3-21ea-4832-a824-5b9c890bd655,25201018,242,Warmwalzer,Lamineur � chaud,Laminatore a caldo,
c804ce7b-ea51-484c-b64a-94d21ba7ad20,25201019,242,Rohrzieher,Etireur de tuyaux,Tiratubo,
ae581826-60c1-40c9-b97a-628eac2c83c9,25201020,242,Kaltwalzer,Lamineur � froid,Laminatore a freddo,
67268f52-1a88-4326-9f52-64d48d6b4c6a,25201021,242,Zinkzieher,Etireur de zinc,Tirazinco,
55a41d83-99b0-4456-acc1-b5654ba2e5d8,25201022,242,Walzer,Lamineur,Laminatore cilindratore,
f3ce787f-afac-4901-9e39-d094544cc63a,25201023,242,Fassonzieher,Etireur-fa�onneur,Tiratore (lavorazione e trasformazione dei metalli),
5b410bcf-f8ba-461b-ac7d-fc9b3d4d3702,25201024,242,Stahlwalzer,Lamineur d'acier,Laminatore d'acciaio,
c8e32e2e-409a-4002-bcd6-bfae7b7be81c,25201025,242,"Drahtstecker, Drahtzieherei",Ficheur tr_filerie,Addetto alla trafilatrice per fili metallici,
e362bd27-34d5-4d73-9108-679011182bf6,25201026,242,Aluminiumwalzer,Lamineur d'aluminium,Laminatore d'alluminio,
bfd52fe5-d448-4f0c-89d4-5eb6f5f6fc0c,25201027,242,Drahtspinner,Fileur de cordes m_talliques,Filatore di corde metalliche,
6025d5f8-9947-4fc3-a049-b5d11fb45119,25201028,242,Stangenwalzer,Lamineur de barres,Laminatore di barre,
2f87a168-bce5-4314-aaff-f743da8810c4,25201029,242,Kupferwalzer,Lamineur de cuivre,Laminatore di rame,
d065107d-8551-4e62-85ff-5686c87064b9,25201030,242,Eisenwalzer,Lamineur de fer,Laminatore di ferro,
679dde4e-18af-4218-9201-92bb0b062e72,25201031,242,Metallwalzer,Lamineur de m_tal,Laminatore di metalli,Roller (metal processing)
2cfc9adb-2477-4cab-9f5e-3ceffee3e7b5,25201032,242,Profilwalzer,Lamineur de profil_s,Profilatore,
f7c536e3-5b99-4f06-9ee2-1339bb60a3b7,25201033,242,Rohrwalzer,Lamineur de tubes,Laminatore di tubi,
a3946c56-bfbf-4fac-a875-5c149d5bcbb8,25201034,242,Blechwalzer,Lamineur de t�le,Laminatore di lamiera,
7e97b5b8-d63b-4000-9488-d0be426918cd,25201035,242,Wellblechwalzer,Lamineur de t�le ondul_e,Laminatore di lamiera ondulata,
b954c623-3993-4dcf-a4c3-d24e1d77dda4,25201036,242,Rundwalzer,Lamineur en rond,Laminatore di tondini,
1334d531-63d7-4d1b-9e04-ce3ace67739c,25201037,242,Justierwalzer,Lamineur-ajusteur,Laminatore aggiustatore,
aa910de3-ee3c-47b2-957c-a3fdea53237e,25201038,242,Kaliberwalzer,Lamineur-calibreur,Laminatore calibratore,
5edcc3e9-de58-4fc1-9ae5-1ff68e670096,25201039,242,Drahth_mmerer,Marteleur de fils,Martellatore di fili,
5b48ca93-26e7-4ae7-b906-594448afa00a,25201040,242,Drahtwalzer,Ouvrier au laminoir � fils m_talliques,Addetto ai cilindri di laminatoio da filo,
d0a9540f-9c29-4dc8-981b-01faf438abbb,25201041,242,Drahtsaitenmacher,Ouvrier � la fabrication de fils � instruments,Addetto alla fabbricazione di corde metalliche,
905e422c-f8fd-4098-ac24-71a9bb3dba71,25201042,242,Drahtseiler,"C�bleur, monteur de lignes a_riennes",Cablatore,
a0081d79-480a-4249-bd04-e59b34fae238,25201043,242,Drahtfedermacher,Ouvrier � la fabrication de ressorts en fils m_talliques,Addetto alla fabbricazione di molle in filo metallico,
15267269-0fb5-4a20-90cf-c249619da5e3,25201044,242,Drahtspuler,Bobineur de fils,Bobinatore di filo,
515471a8-c563-456f-b884-f4e942596f5e,25201045,242,M_belfedermacher,Ouvrier � la fabrication de ressorts pour meubles,Addetto alla fabbricazione di molle per mobili,
1001bdc5-2545-43a1-8ed8-05d3056099c5,25201046,242,Drahtmatratzenmacher,Ouvrier � la fabrication de ressorts de sommiers m_talliques,Addetto alla fabbricazione di reti per materassi,
91fe7757-b74d-49b7-a129-e141c2d14e44,25201047,242,Messingrohrzieher,Ouvrier � la fabrication de tubes en laiton,Trafilatore di tubi in ottone,
2876e834-8209-4de0-9ff3-209d47fa55fe,25201048,242,Isolierrohrarbeiter,Ouvrier � la fabrication de tubes isolants,Operaio addetto alla fabbricazione di tubi isolanti,
8afb95b6-9cce-4cc3-86a5-65f3058c2819,25201049,242,Bleirohrzieher,Ouvrier � la fabrication de tuyaux de plomb,Trafilatore di tubi di piombo,
703edd74-8ba5-41e7-bfed-0a4d389cefcc,25201050,242,Kupferrohrzieher,Ouvrier � la fabrication de tuyaux en cuivre,Trafilatore di tubi di rame,
37ba66a6-ac37-4705-8760-eaa46947262e,25201051,242,Drahtarbeiter,Ouvrier � la fabrication de fils,Addetto alla fabbricazione di filo,
0850fb92-74de-44e5-8a4b-746b78233acf,25201052,242,Maschinendrahtzieher,Tr_fileur � la machine,Trafilatore di filo a macchina,
5f71c893-9cba-49df-8762-9c9342417f26,25201053,242,Stahldrahtzieher,Tr_fileur d'acier,Trafilatore di filo d'acciaio,
d93976f1-2cd1-456a-b5d8-5e962baae9ba,25201054,242,Silberdrahtzieher,Tr_fileur d'argent,Trafilatore di filo d'argento,
f3c2e6a3-92aa-4321-a660-fae8d3b3ed7c,25201055,242,Golddrahtzieher,Tr_fileur d'or,Trafilatore di oro,
fc657c16-a153-4636-a927-f8e0f03023dd,25201056,242,Kupferdrahtzieher,Tr_fileur de cuivre,Trafilatore di filo di rame,
a1e02cd4-144a-4fa6-a306-f1349c483429,25201057,242,Bleidrahtzieher,Tr_fileur de fils de plomb,Trafilatore di filo di piombo,
27aa2a59-a253-49fd-8d66-552d9221af82,25201058,242,Metalldrahtzieher,Tr_fileur de fils m_talliques,Trafilatore di filo metallico,
d2cc5e95-d31a-45b2-9ad5-815279990d31,25201059,242,Messingdrahtzieher,Tr_fileur de laiton,Trafilatore di filo d'ottone,
78453202-1200-4a14-a87d-343df663733f,25201060,242,Profilzieher,Tr_fileur de profil_s,Trafilatore di profilati,
68c8d14b-72e0-4136-9b1c-704291c232dd,25201061,242,H_rtermeister,Chef trempeur,Capotempratore,
4bc6f1e0-cd0a-4a9d-bf7f-5df48adfa73f,25201063,242,H_rtereimeister,Chef trempeur,Capo tempratura,
22a9011f-53b5-4b80-a863-84725948be30,25201064,242,Aluminiumschl_ger,Batteur d'aluminium,Battitore d'alluminio,
0a01f2f8-393c-4f22-9e45-4bfc1c27c59e,25201065,242,H_rtetechniker,Technicien en trempe,Tecnico in tempratura,
b1335cc8-864e-422b-ac2d-8a1ade930474,25201066,242,Drahtzieher,Tr_fileur,Tiratore di filo,
f640c409-1710-428f-b074-734867902e0a,25201067,242,Drahtziehergehilfe,Aide-tr_fileur,Aiuto trafilatore,
1a495f25-6a29-4bc1-ae50-a03427e11e7c,25201068,242,Nadelmacher,Aiguillier,Addetto alla fabbricazione di aghi,
e754e6de-0c5d-4270-a1f4-d44fe40960cc,25201069,242,Verseiler,"C�bleur, poseur",Cablatore,Cable strander
7fb597f7-8953-4ea6-926a-2f1f5b5226d6,25201070,242,Drahtziehermeister,Chef tr_fileur,Capotrafilatore,
df27c6f3-89de-49cd-9eef-4deb365861e6,25201071,242,Drahtschneider,Coupeur de fils m_talliques,Tagliatore di filo metallico,
888d241b-083e-4350-a154-f7827bfead4a,25201072,242,Drahthaspler,D_videur de fils m_talliques,Aspista,
ab447374-b155-473f-a14e-bc5e1f95010a,25201073,242,Drahtwickler,Enrouleur de fils,Avvolgitore di filo,
f715ade0-e9f4-49cb-9cfb-15faf39c7ff1,25201074,242,Drahtseilspleisser,Episseur de c�blerie,Intrecciatore di filo metallico,
bbdb9767-bdb7-432a-b38c-21dd5e17e2d3,25201075,242,Werkzeugh_rter,Trempeur d'outils,Temperatore d'utensili,
2f43b21e-942b-4996-b0f3-14e9fadbd396,25201076,242,Kabelimpr_gnierer,Impr_gneur de c�bles,Impregnatore di cavi,
7b5e3b35-6cd3-4ac0-b32e-2cf4fb4d7515,25201077,242,Haarnadelmacher,Ouvrier � la fabrication d'_pingles � cheveux,Forcellista,
1ef915b5-8e78-492d-9953-ba0fc8876a48,25201078,242,Drahtwarenarbeiter,Ouvrier � la fabrication d'articles en fils m_talliques,Addetto alla fabbricazione di articoli in filo di ferro,
fc0f8323-c4b6-444a-a8b6-8a91817a5438,25201079,242,Maschinenf�hrer in Metallwerk,Conducteur de machines dans la m_tallurgie,Conduttore di macchine in officina meccanica,
25bf2d84-57eb-483a-9679-f2f7512f27ec,25201080,242,Feindrahtzieher,Ouvrier � la fabrication de fils fins,Trafilatore di filo fine,
87f1ccde-5c6b-4cb3-b3ba-1f9aedf30096,25201081,242,Kabelarbeiter,Ouvrier de c�blerie,Cablatore,Cable worker
ec1551ff-3691-4f50-a6c3-1f5518b14e89,25201082,242,Nadelarbeiter,Ouvrier dans une fabrique d'aiguilles,Operaio addetto alla fabbricazione di aghi,Needle maker
3ac7dbf6-303a-4b90-ac6c-d2440df14883,25201083,242,Drahtzugarbeiter,Ouvrier de tr_filage,Trafilatore di filo,
d116365a-90f0-404b-8dd4-5fce05e127a5,25201084,242,Profilierer,Profileur de m_tal,Profilatore,
322d749c-0be8-458d-8a5d-126423c1c0a0,25201085,242,Drahtweber,Tisseur de fils m_talliques,Tessitore di filo metallico,
6507dd32-a15c-453b-b724-ab6d85117cb1,25201086,242,Drahtwirker,Tisseur de fils m_talliques,Tessitore di filo metallico,
dbce6627-1cd7-4799-870d-ca2a22078a74,25201087,242,Kabelspritzer,Peintre de c�bles au pistolet,Spruzzatore di cavi,
b23ca58e-b7b6-4767-8764-992a1a4f8fa5,25201088,242,H_rtereileiter,Chef d'un atelier de trempage,Capoofficina tempratura,
bcbbc107-f5a3-4c04-91db-d627fb1ef8da,25201089,242,Hammerf�hrer,Marteleur,Martellatore,
e49a79ac-03be-4160-b4d3-373a661aeb2b,25201090,242,Drahtbinder,Grillageur en fer,Legatore di filo,
7656406c-4896-4e8c-af07-610ec6822a43,25201091,242,Walzwerkarbeiter,Ouvrier lamineur,Laminatore cilindratore,Rolling mill worker
2c7a84a7-bbb6-44dc-80e3-3c7a06646e93,25201092,242,Drahtseilmacher,Fabricant de cribles en m_tal,Fabbricante di cavi metallici,
e5dcac7d-4af7-4b10-bb0b-5878af529495,25201093,242,Handdrahtweber,Tisseur � la main de fils m_talliques,Tessitore a mano di fili metallici,
25f05eac-66b9-40f9-8347-f6df06737701,25201094,242,Kabelflechter,Tresseur de c�bles,Trecciatore di cavi,
c4ce2609-74c8-4719-85ad-aa00f20d90dd,25201095,242,H_rtnereiarbeiter,Ouvrier trempeur,Operaio tempratore,
6504c655-b7f8-4338-8731-453680402012,25201096,242,Nagelmacher,Cloutier,Chiodaio,Steel nail maker
fa77b870-82f7-4c37-8675-fd4886f68084,25201097,242,Blechrichter,Dresseur de t�le,Raddrizzatore di lamiere,
773715f9-361b-4421-8d9a-627e87913a4e,25201098,242,Kaltzieher,Etireur � froid,Trafilatore a freddo,
ed608788-fed1-4d55-b4fe-709998388583,25201099,242,Drahterodierer,Erodeur de fils m_talliques,Elettroerosore a filo,
2b9769d8-cd20-4a39-9cfe-544bd4ff36ac,25201100,242,Drahtkontrolleur,Contr�leur de fils m_talliques,Controllore di fili metallici,
809dcf60-245b-45af-ab67-2f0f62ff12f1,25201101,242,Anlasser,Adoucisseur,Rinvenitore,
9770e14f-bab8-4a81-8cdd-90cfec0ff1c4,25201102,242,Kabelarbeiter,Ouvrier de c�blerie,Cablatore (metallurgia),
7a379f72-a3c2-47a6-8ea4-9abfac1dad02,25201103,242,Kabelkonfektionierer,Ouvrier � la fabrication de c�bles,Addetto alla fabbricazione di cavi,Cable production worker
3d0a3d29-86aa-4aeb-81e3-ea95c812d923,25201104,242,Zieher,Etireur,Tiratore (metalli),
3f31a00a-ccbf-4496-add5-75035ee21d27,25201105,242,Umwalzer,Lamineur,Laminatore,
07374e34-3917-4801-9dd2-a66f8401664c,25201106,242,Blankzieher,Etireur recuiseur,Imbutitore,
99314690-6601-4e0a-87ab-e82ef577ff3d,25201107,242,Rohrjustierer,Ajusteur de tubes,Aggiustatore di tubi,
5b599245-e00e-4063-8d1f-965e5ac53da6,25201109,242,Metallverg�ter,Ouvrier au traitement des m_taux,Affinatore di metalli (tempratura),
b7c600c2-8d09-485a-84af-f65c1a480836,25201110,242,Einsatzh_rter,Trempeur,Cementatore di metalli,
e17a74f0-47d0-41e6-b77a-6ae8db4a7716,25201111,242,Temperer,Trempeur,Temperatore,
6468c217-dd18-4761-a2c9-28509eebf4b5,25201112,242,Messerh_rter,Trempeur de couteaux,Temperatore di coltelli,
ec971c98-8718-4aa7-825c-d5490c5ea19f,25201113,242,Federh_rter,Trempeur de ressorts,Temperatore di molle,
0bcbbaa8-59f5-4aa2-b473-b4c4e18cbc06,25201114,242,Tauchh_rter,Trempeur par immersion,Temperatore per immersione,
e6c88c50-833b-4bbf-96ce-df087074f172,25201115,242,Spiralenmacher,Fa�onneur de ressorts,Operaio addetto alla trafilatura delle spirali,
a7667c4c-d4d0-45c9-8c42-e2de59de91d0,25201116,244,Kalibermacher,Calibriste,Addetto alla fabbricazione di calibri,
05cbacd8-e7c4-4fc1-a197-f660bdc1acb7,25201117,242,Blechspanner,Etireur de t�le,Raddrizzatore di lamiera,
e2064c25-dd78-41c7-9905-03ff58d20fdc,25201118,242,Lamineur (Walzer),Lamineur,Laminatore,
287c3c18-10e5-4dae-889b-0a4f9a7a0600,25201119,242,Bl_uer (Metallverg�ter),Brunisseur (traitement de m_taux),Brunitore (trattamento metalli),
0a388dc7-07f5-4bde-afb0-c41d312a05d4,25201120,242,Flammh_rter,Trempeur � la flamme,Temperatore alla fiamma,
b932e282-5919-4233-9f9c-6477b4aacacf,25201121,242,H_rtereifachmann,Sp_cialiste en trempage,Specialista in tempratura,
b2ca66cf-b2db-4b0f-bcb5-96c6cdb5af69,25201122,242,Hilfsh_rter,Aide-trempeur,Aiuto tempratore,
63474151-fec9-4a3b-b190-1437dd31a7ad,25201123,242,Metallzieher,Tr_fileur de m_tal,Trafilatore di metalli,
cbdbc496-6d9b-46ed-a8c4-55942612e71a,25201124,242,Drahtflechter,Tresseur de fils m_talliques,Trecciatore di filo metallico,
73449b87-8806-4ddd-8c6c-b631b9d77923,25202001,242,Elektrolytisierer,Electrom_tallurgiste,Elettroplastico,
448eca99-8933-442e-804f-6df0be1946aa,25202002,242,Galvaniseurmeister,Ma�tre galvaniseur,Maestro galvanostegista,
6648205f-d5aa-4da6-a6af-e26e6f996d5a,25202003,242,Metalliseur,M_talliseur,Metallizzatore,
2d485eba-bc6b-4abe-97d9-bc16d1c37db6,25202004,242,Metallf_rber,M_tallochromiste,Metallocromista,
d35423d5-eee4-4a8c-8f00-09a99abf87b7,25202005,242,Verzinker,Zingueur,Zincatore,Zinc plater
90fe7eaa-63a0-49d4-a15b-21d2c42b7e68,25202006,242,Verzinner,Etameur,Stagnatore,Tin plater
beeaf80b-09fb-435e-becf-89501ea3dc54,25202007,242,Verkupferer,Cuivreur,Ramatore,
4aaa9108-dd74-4596-8662-39d13b510b90,25202008,242,Vernickler,Nickeleur,Nichelatore,
83841cf2-6b51-444c-b5b2-b2089f3f26a1,25202009,242,Galvanikarbeiter,Ouvrier-galvaniseur,Operaio galvanizzatore,Electroplating worker
a39866a0-db4c-4ff9-8ac8-04c9da2e502f,25202010,242,Feuerverzinker,Zingueur au feu,Zincatore a fuoco,
1da6bd35-f547-4e24-81b1-b0dee27247d9,25202011,242,Galvaniker,Electroplaste,Galvanostegista,Electroplater
30bc70fb-66e3-4940-a6f8-617697633705,25202012,242,Metall_tzer,Graveur � l'acide sur m_tal,Incisore all'acido su metallo,
47d39fc6-ff0a-4a41-81a8-15add5172d9f,25202013,242,Galvaniseur,Galvaniseur,Galvanizzatore,Galvanizer
f3fbc84e-ac0c-4137-a547-77b50e14f97c,25202014,242,Oxidierer,Oxydeur,Ossidatore,
f00cfeac-22d8-4303-9899-2610c44db94b,25202015,242,Galvanikermeister HFP,"Electroplaste, ma�tre EPS","Galvanostegista, maestro EPS",
f1c1d2ef-cc38-4200-96b0-9125f28ba5a9,25202016,242,Verchromer,Chromeur,Cromatore,Chrome plater
9b31d22c-405c-4483-b53f-8211481fda77,25202017,242,Metallisierer,M_talliseur,Metallizzatore,
1c1473ac-10e9-40e4-9263-4419919841ab,25202018,242,Verzinkermeister,"Zingueur, ma�tre","Zincatore, maestro",
265c539b-6594-464e-874f-6739d6bb6949,25202019,242,Galvanikangestellter,Employ_ galvaniseur,Operaio galvanoplastico,
8f664383-5c12-4713-9518-0a82dba08282,25202020,242,Br�nierer,Brunisseur,Brunitore,
a4933299-3a60-47e1-846a-70894642e247,25202021,242,Verzinkereiangestellter,Employ_ zingueur,Operaio zincatore,
ecc71425-3d11-4670-bbb2-829930f80820,25202022,242,Metallveredler,Ennoblisseur de m_tal,Affinatore di metalli,Metal refiner
27048f8d-c75d-4f80-9828-c2c240bcdf86,25202023,242,Metallveredler,Affineur de m_tal,Affinatore di metallo,Metal finisher
77af14be-4fb0-46ae-87c5-6b3e2502cec8,25202024,242,Metallbeizer,D_capeur de m_tal,Decapatore di metalli,
cb04fff0-817c-46aa-ab58-54f3718e2069,25202025,242,Oberfl_chenbehandler,Traiteur de surfaces sup_rieures,Addetto al trattamento superficiale,Surface treater
98264026-5bc0-41e9-9001-cd10926ff620,25202026,242,Eloxierer,Oxydeur (_loxage),Anodizzatore galvanoplastico,Anodizer
e6961ba5-61e5-4b92-8233-1c1c86328ff8,25202027,242,Emailbrenner,Cuiseur d'_mail,Fonditore di smalto,
55d294e4-a8fd-4c83-a477-784110a5039e,25202028,242,Oberfl_chenmeister,Chef de traitement de surface,Capo trattamenti superficiali,
ce120c2e-fc3c-4e67-85be-4d72524dccaf,25202029,242,Elektrometallurgist,Electrom_tallurgiste,Elettrometallurgico,
14b87716-c36b-4623-bb3a-f0a12ddd8ec1,25202030,242,Galvanoversilberer,Electroplaste (argentage),Argentatore (galvanostegista),
2f992715-5c6d-44d7-99ae-2aa5647b2884,25202031,242,Kadmierer,Electroplaste (cadmiage),Cadmiatore,
aca9331b-8d11-4469-9bd3-b67043dbb787,25202032,242,Galvanovergolder,Electroplaste (dorage),Doratore (galvanostegista),
67bc2d0c-7283-4dc2-b55d-ca95865bdd62,25202033,242,Vermessinger,Electroplaste (laitonnage),Ottonatore,
309cd2a2-05e4-40f1-8599-075966a83080,25202034,242,Ofenmann (Emailbrenner),Ouvrier aux fours (cuiseur d'_mail),Addetto ai forni di smaltatura,
5606df65-591b-41b3-bcc6-6ebeaf2a31ea,25202035,824,Emaillierer,Emailleur,Smaltatore,Enameller
ec3c323d-b74e-4005-87ee-39e8836045c7,25202036,242,Eisenemaillierer,Emailleur sur fer,Smaltatore di ferro,
6f94bbdb-382e-44e0-a519-82a7f8a1bb00,25202037,242,Gussemaillierer,Emailleur sur fonte,Smaltatore di ghisa,
ad1a20f0-b877-481e-8da1-36590ca2c476,25202038,242,Emailspritzer,Emailleur au pistolet,Smaltatore a spruzzo,
190cdbdb-f747-415b-bfb2-ffb2be14985c,25202039,242,Blechemaillierer,Emailleur sur t�le,Smaltatore di lamiera,
911ecffd-68a5-47ed-a0e6-a8c32d45a37f,25202040,242,Feuerversilberer,Argenteur au feu,Argentatore a fuoco,
1c88faf6-8256-4f00-a89c-42f1839357ba,25202041,242,Braunmacher,Brunisseur,Brunitore di metalli,
1cd9377e-23c2-48e1-ba5d-15531554afc6,25202042,242,Bl_uer (Metallf_rber),Ouvrier charg_ de l'oxydation bleu,Addetto all'ossidazione blu,
b628c10b-8b7f-445e-b066-b561e5a7c96e,25202043,242,Feuervergolder,Doreur au feu,Doratore a fuoco,
afbcdbf2-9405-43eb-9c7c-78143666528b,25202044,242,Goldplattierer,Plaqueur or,Doratore-placcatore,
06f51165-6057-4a86-b4c1-ff2503ea7e46,25202045,242,Feuermetallisierer,M_talliseur au feu,Metallizzatore a fuoco,
dbb50480-423a-4a22-8c9a-a97f8ff1d7ca,25202046,242,Spritzmetallisierer,M_talliseur au pistolet,Metallizzatore a spruzzo,
229d125a-235b-4959-bbf2-086094449342,25202047,242,Automatenspritzmetallisierer,M_talliseur au pistolet automatique,Metallizzatore a spruzzo (macchine automatiche),
cd3c232a-6455-4706-aac9-ca21f1d2248c,25202048,242,Metallplattierer,Plaqueur sur m_tal,Metallizzatore di placche,
9db24e9d-e8f1-4a23-8a1d-036acc35c997,25202049,242,Nickelspritzer,Nickeleur au pistolet,Nichelatore a spruzzo,
6ceaaabd-c1f4-413f-9267-7b985f2c0315,25202050,242,Mattierer (Metall),Mateur (m_taux),Pallidatore (metalli),
77e4edcc-111f-4470-9294-d3f6cf6a0f41,25202051,242,Gelbbrenner,D_capeur de cuivre,Decapatore di rame,
5971c86f-be1c-4977-9762-4cbdcee4b7d5,25202052,242,Patinierer,Patineur,Patinatore (industria metallurgica),
91083e92-e527-45fe-92de-c935e9dae2b1,25202053,242,Bleispritzer,Plombeur (par projection),Piombatore a spruzzo,
bb0077e1-f939-4fed-a0ee-2a48b4a08ccc,25202054,242,Spritzverbleier,Plombeur (par projection),Piombatore a spruzzo,
ca7973be-a48a-4f49-9539-fc68890c64af,25202055,242,Metallbrenner,D_capeur de m_tal,Decapatore di metalli,
3d842ac4-ebb9-4675-815f-d2ca67dcedb2,25202056,242,Feuerverzinner,Etameur au feu,Stagnaio a fuoco,
11915f53-4c47-4820-a2b6-5492dcb36371,25202057,242,Metall�berzieher,M_talliseur,Rivestimentista in metallo,
aa21a36e-6781-402b-a4e1-2f3f3e069890,25202058,242,Silberplattierer,Plaqueur argent,Argentiere-placcatore,
846faa9a-3a61-42d2-87ac-e69b4b454460,25202059,242,Spritzverzinker,Zingueur au pistoler,Zincatore a spruzzo,
cce4c66f-b445-49dc-8f6a-70ead333d363,25202060,242,Spritzverzinner,Etameur au pistolet,Stagnaio a spruzzo,
92005a01-3762-4b39-848f-4e72cf50790e,25202061,242,Galvanoverzinner,Galvano-_tameur,Stagnaio-galvanoplastico,
a7b95f98-2d51-4da0-a08a-9d802cb48ded,25202062,242,Clicheur,Clicheur,Clicheur (rivestimentista),
b9bb448c-1b00-461a-9064-7b37ed785214,25202063,242,Doubl_macher,Plaqueur (doubl_),Rivestitore (doubl_),
7dcb65b2-a67e-444c-8427-747d555c9766,25202064,242,Plattinierer,Plaqueur (sur m_taux),Placcatore,
07973017-a348-47d4-bd2b-6051b4936876,25202065,242,Schwarzbrenner,Noircisseur,Rinvenitore (rivestimento dei metalli),
3de8b220-be26-4e80-82b0-69a10eae052d,25202066,242,Messingbrenner,D_capeur de laiton,Ottonatore,
67ee8460-4fc6-4e2b-a584-1e92c7acb043,25202067,242,Anodiseur,Anodiseur,Anodizzatore,
1acad454-2616-4c8d-bcc7-87469a2fa1b8,25202068,242,Galvanovernickler,Galvano-nickeleur,Nichelatore-galvanoplastico,
29c8ce22-d725-4e03-acfe-93be637dd6c4,25202069,242,Chromist,Chromeur,Cromatore,
8997bced-54a3-415f-a1fa-07790b9a5a15,25202070,242,Feuerverzinker,Zingueur,Zincatore,Hot-dip galvanizer
072ce176-c39f-48fb-950e-2cfa05cd4a94,25202071,242,Galvanikermeister,"Electroplaste, ma�tre","Galvanostegista, maestro",Master galvanizer
350e092a-261c-44c5-a104-637d489292a6,25202072,242,"Galvaniker, dipl. HFP","Electroplaste, dipl. EPS","Galvanostegista, dipl. EPS",
cbe8abba-5421-4005-85c8-30ff0933c185,25202073,242,"Galvaniker, eidg. FA","Electroplaste, brev. f_d. EP",Galvanostegista APF,
1c23597d-371f-4a0d-b58f-34c0e75e2c14,25202074,242,"Feuerverzinker, dipl. HFP","Zingueur, dipl. EPS","Zincatore, dipl. EPS",
0c18cbd2-df8c-4eed-9777-0708c4b3e913,25202075,242,"Feuerverzinker, eidg. FA","Zingueur, brev. f_d. EP",Zincatore APF,
5bfa1b87-823b-45c7-8565-2e3f106153df,25202076,242,Oberfl_chentechniker (Metallveredelung),Technicien de surfaces (affinage de m_taux),Tecnico di superfici (affinazione metalli),Surface technologist (metal refining)
ba21b761-0252-4fa6-bccd-d0ae3b1f86c6,25202077,242,Oberfl_chenpraktiker EBA,Assistant en traitement de surface AFP,Assistente in trattamenti di superficie CFP,
93dc209c-3f7a-4912-a123-e9bb212bfd16,25202078,242,Oberfl_chenbeschichter EFZ,Electroplaste CFC,Galvanostegista AFC,
c9006781-fe52-4fba-9d58-f267f162b3a4,25202079,242,Verzinkereiarbeiter,Ouvrier zingueur,Operaio zincatore,
0a18d45e-cbc9-4815-8c32-38c28f743442,25202080,242,Hilfsgalvaniseur,Aide-galvaniseur,Aiuto galvanizzatore,
3ecc8981-3b61-45fc-9e4f-b1219119576c,25202081,242,Nickelarbeiter,Ouvrier nickeleur,Operaio nichelatore,
95ffbe68-d59b-4ea1-999b-c129932f14b7,25202082,242,Hartverchromer,Chromeur trempeur,Cromatore tempratore,
d34139df-e2ab-4bb5-b447-0df0f52946ae,25203001,242,Feinpolierer,Polisseur-finisseur sur m_taux,Lucidatore finitore,
fc2dd5a9-c1f4-4c7d-8b6b-b635dfabd12c,25203002,242,Rasierklingenschleifer,Affileur de lames de rasoir,Affilatore di lamette da rasoio,
