"ID","CODE","TYPE","LANGUAGE","CLASSIFIER","LABEL"
"0b87832b-73f9-4be2-bc02-7e8ad7581426","26302","sbn5","fr","","Autres professions de la fabrication et du traitement du papier et du carton"
"9fbf8077-1329-4936-9f7c-1bba315ff8b2","26302","sbn5","it","","Altre professioni della fabbricazione e lavorazione della carta"
"c7b886e9-6eb4-4e48-9887-07130f4bf1de","26302","sbn5","en","","Other occupations in paper manufacturing  and processing"
"cebe33d8-1773-4e60-bd91-e245c374072e","271","sbn3","de","","Berufe der Druckvorbereitung"
"fa948c01-a2e6-4821-baf7-3640bd507b76","271","sbn3","fr","","Professions de la préparation à l'impression"
"2214fef7-a0b4-4f1f-8f4e-fa8a39a93e13","271","sbn3","it","","Professioni della preparazione alla stampa"
"3639bcb6-7713-449d-a504-a0e609297d24","271","sbn3","en","","Print preparation occupations"
"e38ed3cc-319f-444d-8b20-908d351c2a53","27101","sbn5","de","","Typographen/Typographinnen und verwandte"
"280cabcf-33ee-4262-a3e5-ebdc5628a31a","27101","sbn5","fr","","Typographes et professions apparentées"
"7abb917d-0cc2-4ea2-952f-cf7aadfac1d7","27101","sbn5","it","","Tipografi e assimilati"
"d1307fc8-6e78-4ff8-936f-008c5f94791a","27101","sbn5","en","","Typographers and related"
"91c69d65-7b69-458d-9db4-1c0ef7458340","27102","sbn5","de","","Lithographen/Lithographinnen"
"1beb71d0-e9f6-4323-b0ac-98af799c9075","27102","sbn5","fr","","Lithographes"
"ca101feb-da17-44ef-80f3-a7092afd3553","27102","sbn5","it","","Litografi"
"6aeab8ef-5656-4f64-b2b5-4dbef5ad11db","27102","sbn5","en","","Lithographers"
"3a6536f6-5092-44c2-88dc-7117ceeeb052","27103","sbn5","de","","Reprografen/-grafinnen"
"22964d16-b97a-4a10-942e-06e930934a9a","27103","sbn5","fr","","Reprographes"
"2c8c4623-775f-4f55-a959-9aef95f60346","27103","sbn5","it","","Reprografi"
"cfc3c4f2-87f9-4f81-9d29-96e2286ba596","27103","sbn5","en","","Reprographers"
"d92478cd-fef3-4a55-a1f2-0ea9d3d21955","27104","sbn5","de","","Layouter/innen und übrige Berufe der Druckvorbereitung"
"4300fdbf-8cbe-4039-bc65-715973840307","27104","sbn5","fr","","Autres professions des arts graphiques et de la mise en page"
"c3b5b707-b25e-44a5-a9d3-4b29646cab4a","27104","sbn5","it","","Preparatori della maquette e altre professioni della preparazione delle forme di stampa"
"fa21d776-9dd7-4959-92c9-55f3552bb640","27104","sbn5","en","","Layout designers and other occupations in printing preparation"
"4d0b6675-ce07-4300-b9ed-d15afff11c55","272","sbn3","de","","Drucker/innen und Vervielfältiger/innen"
"3e65ac83-a637-4a9b-9b10-c5651b8a574d","272","sbn3","fr","","Imprimeurs et professions de la reproduction"
"19331abe-1143-4e27-9254-af2648de065f","272","sbn3","it","","Stampatori e poligrafici"
"02dbcac6-89e0-4e2f-b6fd-ab92319e53ca","272","sbn3","en","","Printers and duplicators"
"1d26bd51-0121-407a-9159-072f4f58ad71","27201","sbn5","de","","Drucker/innen"
"5b4c07d3-6804-4865-813f-0c0d2e1cfaf3","27201","sbn5","fr","","Imprimeurs"
"6a47da59-6747-4553-81b9-a9c1386eb188","27201","sbn5","it","","Stampatori"
"8a2daf7b-2460-4b8c-bef5-57804ae2cb46","27201","sbn5","en","","Printers"
"6960164c-f8a9-4058-a14a-4af4f27bcee6","27202","sbn5","de","","Vervielfältiger/innen und Photokopierer/innen"
"c140c09f-9994-48a1-8bda-7564e7d94fd9","27202","sbn5","fr","","Professions de la reproduction et de la photocopie"
"9600fca5-1f21-44a2-80c5-411eb1f4d968","27202","sbn5","it","","Policopiatori e fotocopisti"
"8cf661a6-ff1f-431c-9339-812a01a41375","27202","sbn5","en","","Duplicators and photocopiers"
"50736eeb-8140-492e-9ec6-180c1ef48988","273","sbn3","de","","Buchbinder/innen"
"5a3140db-2a31-4cc8-84d9-0b51113c6e05","273","sbn3","fr","","Relieurs"
"3bed2e0c-8c0d-4da4-96ff-298425ea08ac","273","sbn3","it","","Legatori"
"abd23d76-b42a-4f23-989a-28a20288c277","273","sbn3","en","","Bookbinders"
"4c0b8056-5ff8-48d4-a1cd-b37cc34256f4","27301","sbn5","de","","Buchbinder/innen"
"1934d5a5-c791-4f06-8755-c749e8ff8041","27301","sbn5","fr","","Relieurs"
"248c5828-2c11-45ef-9bcf-5dfbeb2cbf6e","27301","sbn5","it","","Legatori"
"87c2a851-33f5-43ed-9deb-bd17e34e1a39","27301","sbn5","en","","Bookbinders"
"efb4895c-25b3-4295-b1a4-19b7d93f3054","27302","sbn5","de","","Sonstige Buchbinderei- und Ausrüstberufe"
"5c1fc1ae-8893-4424-a24e-cfa72206dfd5","27302","sbn5","fr","","Autres professions de la reliure et du façonnage (de produits imprimés)"
"7327111e-2bf1-4cdd-9451-ad18191f3484","27302","sbn5","it","","Altre professioni della legatoria, dell'allestimento e della rifinitura"
"624886ab-d36e-49c7-9be4-56f79a91256b","27302","sbn5","en","","Other bookbinding and finishing occupations"
"8a03f42d-19d6-47db-83f3-b3cd7cab4c55","281","sbn3","de","","Berufe der Chemieverfahren"
"5d99973c-b9e6-443a-a71a-52d893c755dd","281","sbn3","fr","","Professions de l'industrie chimique"
"6b2498c0-159c-4099-a61c-9a4f59bacf22","281","sbn3","it","","Professioni della lavorazione chimica"
"f1d5a99d-c89e-4e80-a109-459c09dfc9ab","281","sbn3","en","","Chemical processes occupations"
"33960677-33dc-41a0-9f2e-5d865bdd5ddd","28101","sbn5","de","","Laboranten/Laborantinnen, Laboristen/Laboristinnenq"
"e804dea8-abd3-49b4-8f35-bcd02f87d4f2","28101","sbn5","fr","","Laborantins en chimie et laborantins"
"6b06e9a9-b115-4506-80ca-2f51314ad424","28101","sbn5","it","","Laboratoristi, aiutanti di laboratorio"
"b6c5cac5-639d-4b52-ab91-bc1e428b293a","28101","sbn5","en","","Laboratory technicians, laboratory assistants"
"2f9a0295-0b76-4a62-a8f3-63d48be79745","28102","sbn5","de","","Chemikanten/Chemikantinnen, Cheministen/Cheministinnen"
"920221cd-a152-4c7e-a531-29e56dd68d1c","28102","sbn5","fr","","Opérateurs en chimie "
"b90f657e-e9fd-436b-82b5-b3c44a7c581e","28102","sbn5","it","","Preparatori chimico tecnici e conduttori di apparecchi dell'industria chimica"
"6ecd8f02-e783-41b5-b845-d1bea9645fce","28102","sbn5","en","","Chemical technicians, chemical technician assistants"
"d7bdbe13-29ff-4f54-b99d-13a043dfc992","28103","sbn5","de","","Fotolaboranten/Fotolaborantinnen"
"96fdc906-4998-42d8-ac94-662228c1a955","28103","sbn5","fr","","Photographes de laboratoire"
"a4a20f19-25a1-4b56-b688-2fef5f579ffe","28103","sbn5","it","","Fotografi di laboratorio"
"75048427-c2eb-404f-ae97-25ff93ebfe2d","28103","sbn5","en","","Photographic laboratory technicians"
"4d8f7353-4b6d-423e-948a-6c1fac6900aa","28104","sbn5","de","","Übrige Berufe der Chemieverfahren"
"b9cd3758-e786-48db-9d9d-4ae8513d05d1","28104","sbn5","fr","","Autres professions du traitement et de la fabrication de produits chimiques"
"79a4ac55-e4d7-4bf5-b63c-6b7e81cae1a9","28104","sbn5","it","","Altre professioni della fabbricazione e del trattamento di prodotti chimici"
"c867f68f-a1b7-44ff-b97d-e4ed45cb917c","28104","sbn5","en","","Other chemistry-related occupations"
"ddbe31cb-22b6-4ff6-91d1-b7ab7ab8f909","282","sbn3","de","","Berufe der Kunststoffherstellung und -verarbeitung sowie der Gummibearbeitung"
"36ee955e-b365-4a8b-b82f-2e4e16ffc68f","282","sbn3","fr","","Professions de l'industrie des matières plastiques"
"4b81ee03-b566-46c9-bc1e-e261da5d2a7a","282","sbn3","it","","Professioni della fabbricazione e lavorazione di materie sintetiche e della lavorazione della gomma"
"82f9a269-6b4b-4d1a-aa3a-fae1aef734b8","282","sbn3","en","","Plastics manufacturing and processing and rubber processing occupations"
"49c821af-9153-4a40-a561-d2640511189f","28201","sbn5","de","","Kunststoffhersteller/innen und -verarbeiter/innen"
"5848d45d-e044-437c-a05f-8362cc990b9f","28201","sbn5","fr","","Professions de la fabrication et du traitement des matières plastiques"
"354855d6-e594-4a24-ae2a-14bec07e29ec","28201","sbn5","it","","Addetti alla fabbricazione e al trattamento di materie plastiche"
"1f88d471-9217-4b42-8507-038855b65599","28201","sbn5","en","","Plastics manufacturers and processors"
"635195b6-09e0-416f-8d52-2a8873d368f4","28202","sbn5","de","","Gummiverarbeiter/innen"
"1b3948bd-a936-4605-b658-6834b21e1514","28202","sbn5","fr","","Professions du travail du caoutchouc"
"fc08fa8d-dc01-42c4-933e-1f9c5726641d","28202","sbn5","it","","Addetti alla lavorazione della gomma"
"6315c9f0-0608-4b5d-886f-088451a8bb15","28202","sbn5","en","","Rubber processors"
"5d21b8df-daf5-4e43-84d1-465e7ce61ce5","291","sbn3","de","","Übrige be- und verarbeitende Berufe"
"58e5efc4-5564-4edd-8768-81c7d74bdb59","291","sbn3","fr","","Autres professions du façonnage et de la manufacture"
"9a063cc1-6335-43ff-9d55-ad1e3e345465","291","sbn3","it","","Altre professioni del settore industriale"
"9479e360-8ab4-4b31-bb61-66a207d4397c","291","sbn3","en","","Other handling and processing occupations"
"1f5ef84f-4162-4d70-8380-c2f67e1566d5","29101","sbn5","de","","Warennachseher/innen und -sortierer/innen"
"8fb48c51-710b-4243-9761-7a8c7acac8a6","29101","sbn5","fr","","Contrôleurs, inspecteurs et trieurs de marchandises"
"7a647f80-e7cd-4ac4-b081-b8615ccb1be3","29101","sbn5","it","","Controllori e selezionatori di merci"
"fd59044b-ffd3-43dd-97c1-8ae7879ed705","29101","sbn5","en","","Merchandise inspectors and sorters"
"0054f4d3-800f-40c2-8730-6218ca919a4b","29102","sbn5","de","","Verpacker/innen"
"6f403b0b-88e1-43d1-8286-9d48462e0d0b","29102","sbn5","fr","","Empaqueteurs"
"46d1713e-5b0e-4774-a74b-992715b40c65","29102","sbn5","it","","Impaccatori"
"2445c1f2-4ae9-4be3-8c02-7065bbcbcb1c","29102","sbn5","en","","Packers"
"d50d244e-5200-4b57-84c9-6a89529f49fc","29103","sbn5","de","","Magaziner/innen, Lageristen/Lageristinnen"
"0a529a82-5693-41ae-99d9-04f3e7dccea2","29103","sbn5","fr","","Magasiniers, manutentionnaires"
"99a76f6e-616c-451d-ba71-582d484b99cf","29103","sbn5","it","","Magazzinieri"
"a0169172-e969-4dc5-a8d8-ea4fa63db1e8","29103","sbn5","en","","Stores keepers, warehouse workers"
"f41fb950-beab-400b-a66c-b5c438f2b3b9","29104","sbn5","de","","Sonstige be- und verarbeitende Berufe"
"edf74735-e15d-49cc-9eeb-540c53a3bddf","29104","sbn5","fr","","Autres professions du façonnage et de la manufacture"
"82ed82b5-2bbe-49e4-aaf3-cd09553de9d6","29104","sbn5","it","","Altre professioni del settore industriale"
"d466ed41-fdc5-4d5e-8fad-c16615d93106","29104","sbn5","en","","Other handling and processing occupations"
"4da153e7-7e54-49cd-b2bb-2fc5623bad00","311","sbn3","de","","Ingenieurberufe"
"9d991d2c-063f-4733-b6e8-5d25d82fed39","311","sbn3","fr","","Ingénieurs"
"325882a9-9a26-4230-96e8-ab67a53c5b96","311","sbn3","it","","Ingegneri"
"96604ad2-e52d-4cd1-9814-d211adb51f81","311","sbn3","en","","Engineering occupations"
"92020be1-7baf-4b4e-a2b6-2cfd577e4b3a","31101","sbn5","de","","Architekten/Architektinnen"
"3a4dd0a9-5227-4451-8967-71a85f7f380d","31101","sbn5","fr","","Architectes"
"6ba84b0a-0928-4583-8ebd-cbd790ca4412","31101","sbn5","it","","Architetti"
"62a99fd6-7790-438d-aa5a-2c91931a48d5","31101","sbn5","en","","Architects"
"649e5f45-a03c-4b8a-8521-ed0b55a19215","31102","sbn5","de","","Bauingenieure/-ingenieurinnen"
"89cd1424-3a5a-4062-9048-65ae26121e01","31102","sbn5","fr","","Ingénieurs du bâtiment"
"f2aefa13-6fe2-4b7a-9d0f-04c5962a616e","31102","sbn5","it","","Ingegneri civili"
"4ef1023e-55d2-4184-940d-17d896bb7e44","31102","sbn5","en","","Civil engineers"
"04bbb642-4521-478c-b85e-291949d2cd4b","31103","sbn5","de","","Informatikingenieure/-ingenieurinnen"
"4a1ad986-4124-432d-ac02-c62b65600e43","31103","sbn5","fr","","Ingénieurs en informatique"
"4bc310e0-59d7-48c5-972c-915f00e4a2cd","31103","sbn5","it","","Ingegneri in informatica"
"11212abf-601f-497e-af7a-16e5ca6ca1c5","31103","sbn5","en","","Computer scientists"
"8e824c77-d3d3-491f-b3c9-3bb3f0ae8031","31104","sbn5","de","","Maschineningenieure/-ingenieurinnen"
"2d19d815-cb3c-4b3f-8c13-54ab8e12d071","31104","sbn5","fr","","Ingénieurs en machines"
"15279de5-f784-4468-b249-81a8c8966822","31104","sbn5","it","","Ingegneri meccanici"
"6c62302c-627e-471b-9199-fe8958f8d899","31104","sbn5","en","","Mechanical engineers"
"358af235-ff06-4478-b6e0-35941bffbc0a","31105","sbn5","de","","Heizungs-, Lüftungs- und Klimaanlageningenieure/-ingenieurinnen"
"1acaae7d-ab54-41db-998e-96571b94c183","31105","sbn5","fr","","Ingénieurs en installations de chauffage, d'aération et de climatisation"
"8cc4f5e9-9c77-4e64-8325-5c0707824643","31105","sbn5","it","","Ingegneri d'impianti di riscaldamento, ventilazione e climatizzazione"
"a2bf7254-d7a1-4d38-9b38-e61693135dfc","31105","sbn5","en","","Heating, ventilation and air-conditioning engineers"
"bd926659-a733-4f0e-803f-830f2297ec28","31106","sbn5","de","","Elektroingenieure/-ingenieurinnen"
"78824eb0-8fc1-4d3f-a838-b8f0de0551a6","31106","sbn5","fr","","Ingénieurs-électriciens"
"a551de9b-adfd-4444-9fa2-561211e4450d","31106","sbn5","it","","Ingegneri elettrotecnici "
"2403bb6d-d016-442d-8f16-de07e640af09","31106","sbn5","en","","Electrical engineers"
"e12c40aa-b561-4323-9f7a-8738941c56cb","31107","sbn5","de","","Elektronik- und Mikrotechnikingenieure/-ingenieurinnen"
"c8d48218-6208-47a3-946d-274492d29cd9","31107","sbn5","fr","","Ingénieurs en microtechnique et électronique"
"e8ff9037-6a73-467e-b828-b3e008346f42","31107","sbn5","it","","Ingegneri in elettronica e in microtecnica"
"ac7f6693-91f4-4923-bc45-4f7ab3b4f677","31107","sbn5","en","","Electronics and microtechnology engineers"
"5297bd16-47a8-40a4-ad35-718e5132487e","31108","sbn5","de","","Forstingenieure/-ingenieurinnen"
"ccbb3c3b-a7d2-4a2e-9dc2-709c641904d1","31108","sbn5","fr","","Ingénieurs forestiers"
"f6d2e10d-41d8-4f79-aa96-a1a84a70535c","31108","sbn5","it","","Ingegneri forestali"
"5d58fb7f-b67e-4549-978f-60a4e2f0ce83","31108","sbn5","en","","Forestry specialists"
"ea8add46-2b3f-4b42-9f22-ae631d556065","31109","sbn5","de","","Agronomen/Agronominnen"
"7ead86c3-3dfb-4782-907e-bd16d00510f9","31109","sbn5","fr","","Ingénieurs agronomes, agronomes"
"4c3770db-89eb-487d-8ed3-b461dd4edd5a","31109","sbn5","it","","Agronomi"
"b4b821bd-e6f2-467f-a4e8-26db4b5f459a","31109","sbn5","en","","Agronomists"
"b80db54f-33df-4c6b-8dce-789e7884bc86","31110","sbn5","de","","Kultur- und Vermessungsingenieure/-ingenieurinnen, Geometer/innen"
"a72849a3-3d7e-4242-9409-ac1659adee15","31110","sbn5","fr","","Ingénieurs du génie rural, géomètres"
"0de31575-dfe6-4700-a5b9-10a5df68247e","31110","sbn5","it","","Ingegneri rurali e geometri"
"fc921d11-fc4f-40bb-a160-f58c9f67c627","31110","sbn5","en","","Rural surveying engineers, land surveyors"
"9dd49fcd-0dc0-4e51-9d99-0e5d93ad739f","31111","sbn5","de","","Orts-, Siedlungs- und Landschaftsplaner/innen"
"12dac74f-86e5-42c3-8838-924b88060594","31111","sbn5","fr","","Urbanistes et planificateurs paysagistes"
"590b36e0-012b-4be0-86ea-8b2e8dc0d0d1","31111","sbn5","it","","Urbanisti e pianificatori paesaggisti"
"9559cab8-64d4-4975-8c6f-91368078442c","31111","sbn5","en","","Town, residential and landscape planners"
"ef17ac31-e5c1-4e17-a7cf-a45097f3989b","31112","sbn5","de","","Chemieingenieure/-ingenieurinnen und Lebensmittelingenieure/-ingenieurinnen"
"33e5c77d-8cba-4d8f-b7e6-2d5ab0969dd2","31112","sbn5","fr","","Ingénieurs-chimistes et ingénieurs en technologie alimentaire"
"a718b837-6719-4c85-ab25-0359f826d577","31112","sbn5","it","","Ingegneri chimici e in tecnologia alimentare"
"5bcd07f2-8efa-4aa7-8d01-ca78cee56680","31112","sbn5","en","","Chemical engineers and food engineers"
"9d62b610-8017-41ed-89b0-94e2fe29a216","31113","sbn5","de","","Übrige Ingenieure/Ingenieurinnen"
"cc765c18-07e1-4254-bb09-194e12e5d1b9","31113","sbn5","fr","","Autres ingénieurs"
"09a6a50b-7edd-4916-90e8-9e1a77816386","31113","sbn5","it","","Altri ingegneri"
"9cbab890-2735-4617-a598-3b7436b8e9d3","31113","sbn5","en","","Other engineers"
"bf5566c3-ec6b-414f-9b30-6464a4206b7e","321","sbn3","de","","Techniker/innen"
"95a8f080-11c1-4669-8855-9cc0a3c3e626","321","sbn3","fr","","Techniciens"
"cd2caf49-0209-4d70-98d9-cf8e67bcc3a1","321","sbn3","it","","Tecnici"
"d360aad4-a6af-4c93-9453-8c98ea09547c","321","sbn3","en","","Technicians"
"f439185f-2a8a-464d-96d9-0376c87f7417","32101","sbn5","de","","Elektrotechniker/innen"
"f9147050-46ef-45ee-a882-912425d69a6b","32101","sbn5","fr","","Techniciens-électriciens"
"ca04447e-73a3-4993-a203-a734b1ffaa65","32101","sbn5","it","","Elettrotecnici"
"42941b2d-2450-419c-956e-a45290884a82","32101","sbn5","en","","Electricians"
"6a8852ec-e8a9-4403-a455-b4fbf89a99dc","32102","sbn5","de","","Elektroniktechniker/innen"
"d8fc0f35-ead1-4ee9-b256-28f53924a54f","32102","sbn5","fr","","Techniciens en électronique"
"62cadbff-84fc-42c7-8466-62b427449643","32102","sbn5","it","","Tecnici elettronici"
"a6a3d275-3ad3-4ed0-b0df-fff4a38fb149","32102","sbn5","en","","Electronics technicians"
"9df08532-5661-472d-aaeb-56fecc1c9cbc","32103","sbn5","de","","Hoch- und Tiefbautechniker/innen, Bauführer/innen"
"7e7a01f5-0f59-4917-9748-6c48fe6d02e9","32103","sbn5","fr","","Techniciens en bâtiment et génie civil, chefs de chantier"
"f75beb08-7d29-42d8-a0c8-539db3bb8ecd","32103","sbn5","it","","Tecnici edili e del genio civile, assistenti tecnici (edilizia)"
"783287a9-ffee-4ea6-b191-247b8cd9549d","32103","sbn5","en","","Structural and civil engineers, site supervisors"
"c79b97dd-d439-495c-938e-c22c443a017e","32104","sbn5","de","","Maschinentechniker/innen"
"1ab41e88-cbab-4d99-a604-05fb4d04f4d8","32104","sbn5","fr","","Techniciens en machines"
"1b43c905-cb0c-401f-8816-7d5a0f676fb4","32104","sbn5","it","","Tecnici meccanici"
"b3dbca5c-6b88-437e-9d15-321413b9a512","32104","sbn5","en","","Machine technicians"
"ed80d904-2ff8-40e8-bfdf-fc5c11eb1b90","32105","sbn5","de","","Textiltechniker/innen"
"9a1dccd1-151c-4c99-ae7a-6085f59ba99b","32105","sbn5","fr","","Techniciens de l'industrie textile"
"3f18cc05-33eb-49c2-9cab-26a938707906","32105","sbn5","it","","Tecnici tessili"
"47a42d3d-ffb5-40ff-85d3-8858df013412","32105","sbn5","en","","Textile technicians"
"40616fbc-df20-4a08-987a-58b58305523a","32106","sbn5","de","","Fernmeldetechniker/innen"
"61958928-913a-4363-a6be-8dce93b42191","32106","sbn5","fr","","Techniciens en télécommunication"
"d50dfeaa-cb7e-4e78-8a04-4a575e208403","32106","sbn5","it","","Tecnici in telecomunicazioni"
"02d21f04-5c85-4bb9-8f4c-d0d7831b4869","32106","sbn5","en","","Telecommunications technicians"
"f4c4f4e4-0a69-455b-9b73-27c1c2ea10f0","32107","sbn5","de","","Heizungs-, Lüftungs- und Klimatechniker/innen"
"4ece30b3-6312-49c0-a4ac-d14962586744","32107","sbn5","fr","","Techniciens en chauffage, ventilation et climatisation"
"6f94fb10-7d87-49fe-a8b4-49fcc12d31de","32107","sbn5","it","","Tecnici in riscaldamenti, ventilazione e climatizzazione"
"5592796a-f83e-4e53-85da-be3b5a621766","32107","sbn5","en","","Heating, ventilation and air-conditioning technicians"
"fd4cb830-c747-4d96-a75f-e518118ee500","32108","sbn5","de","","Fahr- und Flugzeugtechniker/innen"
"8f49622c-271d-4d45-b30c-fbbc325fc81d","32108","sbn5","fr","","Techniciens sur véhicules et en technique aéronautique"
"5aea9ae4-ae30-443e-9d6b-f1ab244dcb7f","32108","sbn5","it","","Tecnici di veicoli e tecnici in aeronautica"
"1a4fbc68-6bf6-41ae-b3da-ec26dd1fe956","32108","sbn5","en","","Vehicle and aircraft technicians"
"67a5777c-c5d8-4d7a-80d1-0cc988eb77bc","32109","sbn5","de","","Übrige Techniker/innen"
"0746be39-260d-4b19-b497-29a33f4fdd69","32109","sbn5","fr","","Autres techniciens"
"e4967ff8-7480-481b-be1e-0db55a1d288b","32109","sbn5","it","","Altri tecnici"
"ce281424-ccdb-4c62-aabb-b2196d2859b2","32109","sbn5","en","","Other technicians"
"edc49884-3ab5-4ac6-9082-9f5e522ec9b1","331","sbn3","de","","Technische Zeichnerberufe"
"0e542530-b09f-435a-932f-77a9e81bcd78","331","sbn3","fr","","Professions du dessin technique"
"82586edb-c444-45a4-9253-1419903847ab","331","sbn3","it","","Disegnatori tecnici"
"d1e02d30-7098-418b-a6ae-277580f8e811","331","sbn3","en","","Technical drawing occupations"
"ab4c2a3e-6aaf-4e57-9efe-66dcd4e9c9bb","33101","sbn5","de","","Hoch- und Tiefbauzeichner/innen"
"ecf69dcf-2be7-43ce-a3f6-5a2f6ad1232c","33101","sbn5","fr","","Dessinateurs en bâtiment et en génie civil"
"e1aacf34-6444-4b7b-96ae-b447c76ed67b","33101","sbn5","it","","Disegnatori edili e del genio civile"
"dc0b1300-9073-41e9-973c-cf8337be9cfb","33101","sbn5","en","","Structural and civil engineering draftspersons"
"f1d4c95c-6d66-47e3-9c85-a69f7477c697","33102","sbn5","de","","Vermessungszeichner/innen"
"bc14a98a-5e44-4812-9c63-9732e9a40dd2","33102","sbn5","fr","","Dessinateurs-géomètres"
"1078b2d9-59ff-4c81-ab90-25a139d53793","33102","sbn5","it","","Disegnatori catastali"
"20322266-8025-48ab-8564-c11968307774","33102","sbn5","en","","Surveyors"
"c221201a-73c1-40f3-a3d6-4a839bcec9f8","33103","sbn5","de","","Technische Zeichner/innen"
"eb4fa59b-bd29-40ae-b8eb-f59218800039","33103","sbn5","fr","","Dessinateurs techniques"
"a8a6583c-eb2a-44f1-865f-a58766ef245a","33103","sbn5","it","","Disegnatori tecnici"
"77cf255f-6de1-4de9-8db4-ad097d8cbd7c","33103","sbn5","en","","Technical draftspersons"
"0973d3dd-4d1b-4bf8-b3aa-7ccb11875ad6","33104","sbn5","de","","Metallbauzeichner/innen"
"0286a288-59e7-4741-b5e4-23c7d2fbc19c","33104","sbn5","fr","","Dessinateurs en constructions métalliques"
"7436525a-ef4d-4606-922c-86519eb03d99","33104","sbn5","it","","Disegnatori-metalcostruttori "
"13055312-c2c5-429f-963e-75dc0cfce728","33104","sbn5","en","","Metal construction draftspersons"
"e511cb5d-f385-4970-aad4-c20a03f0b53e","33105","sbn5","de","","Maschinenzeichner/innen"
"4c031058-365b-4696-a0cb-54f658e28044","33105","sbn5","fr","","Dessinateurs de machines"
"e30fddcb-892c-41bb-a8d4-77a989552d0a","33105","sbn5","it","","Disegnatori di macchine"
"9a701429-14d7-4e2c-aa28-62fa95c8d983","33105","sbn5","en","","Machine draftspersons"
"716599f0-0c48-43ca-87de-38577a009ac9","33106","sbn5","de","","Installationszeichner/innen"
"a07995b6-1f1f-4041-90fa-07370f6ab1e5","33106","sbn5","fr","","Dessinateurs en installations"
"005bc862-c7b0-415d-9a91-1ae330445002","33106","sbn5","it","","Disegnatori di installazioni"
"3d7224bd-7e00-417b-9764-5fc0bc4c80a8","33106","sbn5","en","","Installation draftspersons"
"461b2df3-180c-4028-b5e2-c6df39489f73","33107","sbn5","de","","Innenausbauzeichner/innen"
"5ccf3229-4877-46de-b459-163de1a11b13","33107","sbn5","fr","","Dessinateurs d'intérieurs"
"4921b82b-d441-4fdc-b5ed-bf57e8255ec8","33107","sbn5","it","","Disegnatori di arredamenti"
"ee91e1fd-a4f3-42d6-a05b-9de9ce9e579c","33107","sbn5","en","","Interior design draftspersons"
"10832d6b-11da-4d9d-b683-7ca8db3e8ff8","33108","sbn5","de","","Elektrozeichner/innen"
"7291bf70-4b21-404d-abd2-af8e1b53fc3a","33108","sbn5","fr","","Dessinateurs-électriciens"
"5e29985b-2a05-4f58-b505-dc8351e05055","33108","sbn5","it","","Disegnatori-elettricisti"
"f79f3ef0-5205-453a-a0d1-e7c37b4556bc","33108","sbn5","en","","Electrical draftspersons"
"d400a589-7237-4352-82d2-771f29f3204d","33109","sbn5","de","","Sonstige Technische Zeichnerberufe"
"135e0806-c78b-42cb-bdc7-c05bfb787527","33109","sbn5","fr","","Autres professions du dessin technique"
"e645f2e0-cd93-45e6-b35a-d3471c0790a5","33109","sbn5","it","","Altri disegnatori tecnici"
"85170a9d-70d9-4200-b603-8ffff850a111","33109","sbn5","en","","Other technical drawing occupations"
"6a976482-34ba-44cc-b4b7-0c22d7f9974c","341","sbn3","de","","Technische Fachkräfte"
"18ac9287-2875-4d2b-8c2d-b214f05b182f","341","sbn3","fr","","Personnel technique"
"8c5a3e6b-f10c-43c3-8d56-fc5500684402","341","sbn3","it","","Personale tecnico"
"99a636c7-d083-44f4-840e-28575626eae1","341","sbn3","en","","Technical specialists"
"040ef00d-7cdc-4bcc-88c2-06d32113d96a","34101","sbn5","de","","Technische Betriebsleiter/innen"
"ab0e7ab8-32ef-41c7-a988-d4fb8b538ef4","34101","sbn5","fr","","Chefs d'exploitations techniques"
"4e426581-bd42-42b5-bba9-21291bc39f1c","34101","sbn5","it","","Capitecnici d'azienda"
"6f9b6001-7c7e-4b59-b3d9-14f570c911d2","34101","sbn5","en","","Technical operations managers"
"198e8b41-2b34-4eda-b017-6ae0e6b5a054","34102","sbn5","de","","Betriebsfachleute"
"0eb26dca-0f2b-42c1-99fe-44ebf2fbdb7e","34102","sbn5","fr","","Experts de la production"
"817096b2-2921-41ee-b0a6-02b71beca909","34102","sbn5","it","","Periti aziendali"
"fec7a7ce-07b3-4480-810f-a6fa5bcb9164","34102","sbn5","en","","Business professionals"
"eaafdbd2-90cd-4595-8e7c-dbc9b3669338","34103","sbn5","de","","Werkmeister/innen"
"adebc640-2805-414a-bfe1-4c4142a49970","34103","sbn5","fr","","Contremaîtres"
"573d3072-be5f-4daf-a1ad-e7e48ea71259","34103","sbn5","it","","Capiofficina"
"fbd78d09-a480-40bf-acb7-fe92ff3d01fe","34103","sbn5","en","","Supervisors"
"b02a7228-c44f-49b1-98c3-45ad0f39c6da","34104","sbn5","de","","Sonstige technische Fachkräfte und Bediener/innen"
"83b96b02-ebd6-4e6f-837e-8d6c5d5aadf8","34104","sbn5","fr","","Autres ouvriers qualifiés et utilisateurs techniques"
"7f57065a-e493-4b68-97a3-f1f13644695f","34104","sbn5","it","","Altro personale tecnico"
"729bbebc-f25f-4d87-a01e-29ebeeda2a63","34104","sbn5","en","","Other technical specialists and operators"
"45ac493a-14ee-4909-a39b-c8be11ad30e2","351","sbn3","de","","Maschinisten/Maschinistinnen"
"5aa3189f-8cde-4564-9f97-3827115475a9","351","sbn3","fr","","Machinistes"
